"Image Name", "Elapsed Time", "Object #", "Frame #", "X", "Y", "Distance", "Time Interval", "Velocity", "Absolute Angle", "Distance To Origin", "Delta X", "Delta Y"
"Med_NSS_2(1)", "00:00:00.216", 1, 402, 122.452, 70.4361, 6.56694, 50, 0.131339, 38.4265, 141.265, 4.08141, 5.14458
"Med_NSS_2(1)", "00:00:00.216", 1, 403, 121.243, 68.9033, 1.95211, 50, 0.0390423, -141.737, 139.455, -1.2089, -1.53275
"Med_NSS_2(1)", "00:00:00.216", 1, 404, 124.011, 74.804, 6.51755, 50, 0.130351, 25.1288, 144.825, 2.76771, 5.9007
"Med_NSS_2(1)", "00:00:00.216", 1, 405, 123.248, 74.4156, 0.856096, 50, 0.0171219, -116.982, 143.971, -0.762909, -0.38842
"Med_NSS_2(1)", "00:00:00.216", 1, 406, 122.595, 73.9733, 0.789184, 50, 0.0157837, -124.086, 143.183, -0.653603, -0.442284
"Med_NSS_2(1)", "00:00:00.216", 1, 407, 126.107, 82.4617, 9.18654, 50, 0.183731, 22.4819, 150.675, 3.51286, 8.48837
"Med_NSS_2(1)", "00:00:00.217", 1, 408, 127.077, 83.7094, 1.58039, 50, 0.0316078, 37.8594, 152.171, 0.969925, 1.24775
"Med_NSS_2(1)", "00:00:00.217", 1, 409, 132.766, 93.6438, 11.448, 50, 0.22896, 29.7988, 162.469, 5.68915, 9.93432
"Med_NSS_2(1)", "00:00:00.217", 1, 410, 136.165, 97.8843, 5.43431, 50, 0.108686, 38.71, 167.697, 3.3985, 4.24051
"Med_NSS_2(1)", "00:00:00.217", 1, 411, 137.064, 99.5627, 1.90392, 50, 0.0380783, 28.1695, 169.408, 0.898804, 1.67841
"Med_NSS_2(1)", "00:00:00.217", 1, 412, 143.092, 111.18, 13.0879, 50, 0.261758, 27.4252, 181.208, 6.02815, 11.617
"Med_NSS_2(1)", "00:00:00.218", 1, 413, 147.48, 115.598, 6.22741, 50, 0.124548, 44.8034, 187.386, 4.38831, 4.41853
"Med_NSS_2(1)", "00:00:00.218", 1, 414, 148.493, 117.697, 2.33092, 50, 0.0466185, 25.7614, 189.481, 1.01308, 2.09926
"Med_NSS_2(1)", "00:00:00.218", 1, 415, 154.113, 128.331, 12.027, 50, 0.240539, 27.8553, 200.548, 5.61948, 10.6334
"Med_NSS_2(1)", "00:00:00.218", 1, 416, 158.058, 131.766, 5.23165, 50, 0.104633, 48.954, 205.779, 3.94562, 3.43544
"Med_NSS_2(1)", "00:00:00.218", 1, 417, 163.668, 141.862, 11.5498, 50, 0.230995, 29.0601, 216.592, 5.61002, 10.0958
"Med_NSS_2(1)", "00:00:00.218", 1, 418, 166.417, 144.231, 3.62836, 50, 0.0725672, 49.2394, 220.221, 2.74828, 2.36896
"Med_NSS_2(1)", "00:00:00.218", 1, 419, 166.676, 144.638, 0.482764, 50, 0.00965527, 32.5187, 220.683, 0.259521, 0.407074
"Med_NSS_2(1)", "00:00:00.219", 1, 420, 172.289, 152.28, 9.48202, 50, 0.18964, 36.2977, 229.941, 5.61317, 7.64206
"Med_NSS_2(1)", "00:00:00.219", 1, 421, 177.924, 154.945, 6.23278, 50, 0.124656, 64.6831, 235.934, 5.63416, 2.6653
"Med_NSS_2(1)", "00:00:00.219", 1, 422, 186.739, 162.166, 11.3947, 50, 0.227894, 50.679, 247.324, 8.81503, 7.22043
"Med_NSS_2(1)", "00:00:00.219", 1, 423, 194.612, 164.137, 8.11685, 50, 0.162337, 75.944, 254.588, 7.87383, 1.97134
"Med_NSS_2(1)", "00:00:00.219", 1, 424, 199.007, 164.997, 4.47837, 50, 0.0895673, 78.9247, 258.511, 4.39496, 0.860291
"Med_NSS_2(1)", "00:00:00.220", 1, 425, 204.513, 167.368, 5.99367, 50, 0.119873, 66.7078, 264.267, 5.50519, 2.37003
"Med_NSS_2(1)", "00:00:00.220", 1, 426, 209.085, 167.89, 4.60222, 50, 0.0920445, 83.4825, 268.148, 4.57248, 0.522385
"Med_NSS_2(1)", "00:00:00.220", 1, 427, 211.816, 168.484, 2.79442, 50, 0.0558885, 77.7197, 270.652, 2.73048, 0.59436
"Med_NSS_2(1)", "00:00:00.220", 1, 428, 217.014, 169.692, 5.33665, 50, 0.106733, 76.9155, 275.482, 5.19809, 1.20816
"Med_NSS_2(1)", "00:00:00.220", 1, 429, 220.334, 170.603, 3.44314, 50, 0.0688627, 74.6647, 278.662, 3.32054, 0.910599
"Med_NSS_2(1)", "00:00:00.220", 1, 430, 225.966, 172.309, 5.88456, 50, 0.117691, 73.15, 284.167, 5.63191, 1.70575
"Med_NSS_2(1)", "00:00:00.221", 1, 431, 230.532, 172.767, 4.58847, 50, 0.0917695, 84.2688, 288.085, 4.56554, 0.458221
"Med_NSS_2(1)", "00:00:00.221", 1, 432, 232.993, 172.921, 2.4666, 50, 0.0493319, 86.4179, 290.151, 2.46178, 0.154114
"Med_NSS_2(1)", "00:00:00.221", 1, 433, 236.671, 173.817, 3.78488, 50, 0.0756977, 76.3079, 293.642, 3.67732, 0.895905
"Med_NSS_2(1)", "00:00:00.221", 1, 434, 239.327, 174.017, 2.66386, 50, 0.0532772, 85.6852, 295.905, 2.65631, 0.200424
"Med_NSS_2(1)", "00:00:00.221", 1, 435, 244.626, 174.715, 5.3443, 50, 0.106886, 82.5044, 300.611, 5.29863, 0.697174
"Med_NSS_2(1)", "00:00:00.221", 1, 436, 248.76, 174.982, 4.14325, 50, 0.082865, 86.3059, 304.139, 4.13464, 0.266953
"Med_NSS_2(1)", "00:00:00.222", 1, 437, 251.176, 174.982, 2.41603, 50, 0.0483206, 89.9852, 306.118, 2.41603, 0.00062561
"Med_NSS_2(1)", "00:00:00.222", 1, 438, 255.335, 175.19, 4.16369, 50, 0.0832737, 87.1378, 309.657, 4.15849, 0.207916
"Med_NSS_2(1)", "00:00:00.222", 1, 439, 257.912, 175.166, 2.5769, 50, 0.051538, 90.5422, 311.771, 2.57678, -0.0243835
"Med_NSS_2(1)", "00:00:00.222", 1, 440, 259.068, 175.173, 1.15646, 50, 0.0231291, 89.6342, 312.733, 1.15643, 0.00738525
"Med_NSS_2(1)", "00:00:00.222", 1, 441, 262.342, 174.944, 3.28173, 50, 0.0656347, 94.0071, 315.323, 3.27371, -0.229324
"Med_NSS_2(1)", "00:00:00.222", 1, 442, 264.667, 175.065, 2.32871, 50, 0.0465742, 87.0201, 317.327, 2.32556, 0.121063
"Med_NSS_2(1)", "00:00:00.223", 1, 443, 267.149, 173.125, 3.15049, 50, 0.0630099, 128.014, 318.341, 2.48215, -1.94025
"Med_NSS_2(1)", "00:00:00.223", 1, 444, 267.613, 173.332, 0.507834, 50, 0.0101567, 65.8563, 318.843, 0.463409, 0.207718
"Med_NSS_2(1)", "00:00:00.223", 1, 445, 267.51, 173.28, 0.115559, 50, 0.00231119, -116.964, 318.728, -0.102997, -0.0523987
"Med_NSS_2(1)", "00:00:00.223", 1, 446, 265.103, 170.94, 3.3567, 50, 0.0671339, -134.191, 315.436, -2.40683, -2.33978
"Med_NSS_2(1)", "00:00:00.223", 1, 447, 264.773, 170.875, 0.335959, 50, 0.00671919, -101.175, 315.124, -0.32959, -0.0651093
"Med_NSS_2(1)", "00:00:00.223", 1, 448, 262.817, 170.075, 2.11385, 50, 0.042277, -112.246, 313.047, -1.95651, -0.800262
"Med_NSS_2(1)", "00:00:00.224", 1, 449, 262.889, 169.906, 0.183866, 50, 0.00367733, 156.795, 313.016, 0.0724487, -0.168991
"Med_NSS_2(1)", "00:00:00.224", 1, 450, 262.885, 169.902, 0.00553507, 50, 0.000110701, -135.112, 313.01, -0.00390625, -0.00392151
"Med_NSS_2(1)", "00:00:00.224", 1, 451, 259.078, 167.297, 4.61331, 50, 0.0922661, -124.374, 308.399, -3.80768, -2.60464
"Med_NSS_2(1)", "00:00:00.224", 1, 452, 258.895, 167.018, 0.333432, 50, 0.00666864, -146.791, 308.094, -0.182617, -0.278976
"Med_NSS_2(1)", "00:00:00.224", 1, 453, 258.896, 167.02, 0.00159306, 50, 3.18613e-005, 16.6993, 308.095, 0.000457764, 0.00152588
"Med_NSS_2(1)", "00:00:00.225", 1, 454, 252.563, 163.322, 7.33367, 50, 0.146673, -120.284, 300.769, -6.3329, -3.69826
"Med_NSS_2(1)", "00:00:00.225", 1, 455, 249.437, 161.063, 3.85632, 50, 0.0771264, -125.844, 296.918, -3.12599, -2.25818
"Med_NSS_2(1)", "00:00:00.225", 1, 456, 238.777, 149.549, 15.691, 50, 0.31382, -137.206, 281.743, -10.6599, -11.5141
"Med_NSS_2(1)", "00:00:00.225", 1, 457, 236.974, 143.073, 6.72205, 50, 0.134441, -164.446, 276.816, -1.80249, -6.47588
"Med_NSS_2(1)", "00:00:00.225", 1, 458, 237.179, 141.033, 2.05012, 50, 0.0410025, 174.276, 275.942, 0.204483, -2.0399
"Med_NSS_2(1)", "00:00:00.225", 1, 459, 237.735, 129.861, 11.1862, 50, 0.223724, 177.15, 270.891, 0.556152, -11.1724
"Med_NSS_2(1)", "00:00:00.225", 1, 460, 239.765, 126.512, 3.91625, 50, 0.078325, 148.787, 271.095, 2.0295, -3.34935
"Med_NSS_2(1)", "00:00:00.226", 1, 461, 245.431, 114.488, 13.2915, 50, 0.26583, 154.767, 270.821, 5.66618, -12.0232
"Med_NSS_2(1)", "00:00:00.226", 1, 462, 246.361, 111.665, 2.97288, 50, 0.0594575, 161.768, 270.486, 0.93013, -2.82362
"Med_NSS_2(1)", "00:00:00.226", 1, 463, 245.371, 112.741, 1.46239, 50, 0.0292478, -42.5902, 270.033, -0.98967, 1.07663
"Med_NSS_2(1)", "00:00:00.226", 1, 464, 248.55, 103.985, 9.31539, 50, 0.186308, 160.047, 269.425, 3.17894, -8.75619
"Med_NSS_2(1)", "00:00:00.226", 1, 465, 249.676, 103.032, 1.47499, 50, 0.0294998, 130.26, 270.099, 1.1256, -0.953224
"Med_NSS_2(1)", "00:00:00.227", 1, 466, 253.544, 96.6344, 7.47619, 50, 0.149524, 148.842, 271.335, 3.86823, -6.39767
"Med_NSS_2(1)", "00:00:00.227", 1, 467, 253.32, 97.604, 0.99521, 50, 0.0199042, -13.0173, 271.473, -0.224167, 0.969635
"Med_NSS_2(1)", "00:00:00.227", 1, 468, 252.869, 98.154, 0.71118, 50, 0.0142236, -39.3389, 271.251, -0.450821, 0.550034
"Med_NSS_2(1)", "00:00:00.227", 1, 469, 254.966, 95.569, 3.32865, 50, 0.066573, 140.952, 272.289, 2.09697, -2.58508
"Med_NSS_2(1)", "00:00:00.227", 1, 470, 255.744, 95.8554, 0.829226, 50, 0.0165845, 69.7921, 273.118, 0.778183, 0.286438
"Med_NSS_2(1)", "00:00:00.227", 1, 471, 256.436, 95.992, 0.705211, 50, 0.0141042, 78.8353, 273.814, 0.691864, 0.136551
"Med_NSS_2(1)", "00:00:00.228", 1, 472, 257.488, 94.7344, 1.63968, 50, 0.0327937, 140.08, 274.362, 1.05222, -1.25754
"Med_NSS_2(1)", "00:00:00.228", 1, 473, 259.964, 95.6254, 2.63128, 50, 0.0526257, 70.2069, 276.994, 2.47583, 0.891022
"Med_NSS_2(1)", "00:00:00.228", 1, 474, 264.503, 98.2664, 5.25166, 50, 0.105033, 59.8093, 282.167, 4.53931, 2.64096
"Med_NSS_2(1)", "00:00:00.228", 1, 475, 266.794, 98.8288, 2.35921, 50, 0.0471841, 76.2095, 284.511, 2.2912, 0.56237
"Med_NSS_2(1)", "00:00:00.228", 1, 476, 267.087, 98.9901, 0.334404, 50, 0.00668807, 61.1638, 284.842, 0.292938, 0.161285
"Med_NSS_2(1)", "00:00:00.228", 1, 477, 268.936, 103.621, 4.98622, 50, 0.0997244, 21.7557, 288.208, 1.84814, 4.63107
"Med_NSS_2(1)", "00:00:00.229", 1, 478, 268.805, 103.782, 0.20721, 50, 0.00414419, -39.2068, 288.143, -0.130981, 0.160561
"Med_NSS_2(1)", "00:00:00.229", 1, 479, 271.206, 110.568, 7.19822, 50, 0.143964, 19.4865, 292.878, 2.40121, 6.7859
"Med_NSS_2(1)", "00:00:00.229", 1, 480, 270.569, 110.338, 0.677174, 50, 0.0135435, -109.821, 292.202, -0.637054, -0.229622
"Med_NSS_2(1)", "00:00:00.229", 1, 481, 270.754, 109.718, 0.647449, 50, 0.012949, 163.361, 292.14, 0.185394, -0.620338
"Med_NSS_2(1)", "00:00:00.229", 1, 482, 271.282, 117.087, 7.38866, 50, 0.147773, 4.09517, 295.471, 0.527649, 7.3698
"Med_NSS_2(1)", "00:00:00.229", 1, 483, 271.324, 117.589, 0.503608, 50, 0.0100722, 4.75168, 295.709, 0.0417175, 0.501877
"Med_NSS_2(1)", "00:00:00.230", 1, 484, 271.106, 117.592, 0.217456, 50, 0.00434913, -89.2502, 295.51, -0.217438, 0.00284576
"Med_NSS_2(1)", "00:00:00.230", 1, 485, 268.005, 124.85, 7.89222, 50, 0.157844, -23.1359, 295.659, -3.10095, 7.2575
"Med_NSS_2(1)", "00:00:00.230", 1, 486, 268.114, 125.062, 0.238357, 50, 0.00476713, 27.2483, 295.847, 0.109131, 0.211906
"Med_NSS_2(1)", "00:00:00.230", 1, 487, 260.87, 130.581, 9.10698, 50, 0.18214, -52.6978, 291.727, -7.24414, 5.51901
"Med_NSS_2(1)", "00:00:00.230", 1, 488, 259.357, 132.667, 2.57774, 50, 0.0515547, -35.9509, 291.319, -1.51337, 2.08673
"Med_NSS_2(1)", "00:00:00.230", 1, 489, 260.083, 132.258, 0.833075, 50, 0.0166615, 119.398, 291.779, 0.7258, -0.408936
"Med_NSS_2(1)", "00:00:00.230", 1, 490, 254.316, 138.349, 8.38739, 50, 0.167748, -43.4365, 289.511, -5.76675, 6.09039
"Med_NSS_2(1)", "00:00:00.231", 1, 491, 252.612, 140.621, 2.84031, 50, 0.0568062, -36.8582, 289.115, -1.70372, 2.2726
"Med_NSS_2(1)", "00:00:00.231", 1, 492, 248.136, 149.79, 10.2025, 50, 0.20405, -26.021, 289.842, -4.47585, 9.1683
"Med_NSS_2(1)", "00:00:00.231", 1, 493, 247.465, 151.818, 2.13664, 50, 0.0427327, -18.318, 290.323, -0.671524, 2.02837
"Med_NSS_2(1)", "00:00:00.231", 1, 494, 246.989, 151.917, 0.485931, 50, 0.00971863, -78.2706, 289.969, -0.475784, 0.0987854
"Med_NSS_2(1)", "00:00:00.231", 1, 495, 245.416, 158.684, 6.9476, 50, 0.138952, -13.0815, 292.25, -1.57249, 6.7673
"Med_NSS_2(1)", "00:00:00.232", 1, 496, 244.888, 160.054, 1.46828, 50, 0.0293656, -21.081, 292.554, -0.528122, 1.37001
"Med_NSS_2(1)", "00:00:00.232", 1, 497, 245.159, 160.376, 0.420627, 50, 0.00841255, 40.1162, 292.956, 0.271027, 0.321671
"Med_NSS_2(1)", "00:00:00.232", 1, 498, 243.058, 163.129, 3.46351, 50, 0.0692702, -37.3476, 292.726, -2.10114, 2.75339
"Med_NSS_2(1)", "00:00:00.232", 1, 499, 244.509, 163.927, 1.65581, 50, 0.0331162, 61.2137, 294.375, 1.45119, 0.797348
"Med_NSS_2(1)", "00:00:00.232", 1, 500, 252.079, 166.306, 7.93465, 50, 0.158693, 72.5508, 301.996, 7.56952, 2.37929
"Med_NSS_2(1)", "00:00:00.233", 1, 501, 257.229, 167.382, 5.26158, 50, 0.105232, 78.2009, 306.893, 5.15041, 1.0759
"Med_NSS_2(1)", "00:00:00.233", 1, 502, 259.166, 167.401, 1.93678, 50, 0.0387355, 89.4173, 308.529, 1.93668, 0.0196991
"Med_NSS_2(1)", "00:00:00.233", 1, 503, 265.718, 165.972, 6.70647, 50, 0.134129, 102.305, 313.294, 6.5524, -1.42928
"Med_NSS_2(1)", "00:00:00.233", 1, 504, 268.523, 166.497, 2.85375, 50, 0.0570749, 79.4007, 315.953, 2.80505, 0.524918
"Med_NSS_2(1)", "00:00:00.233", 1, 505, 274.372, 165.037, 6.02786, 50, 0.120557, 104.013, 320.183, 5.84848, -1.45956
"Med_NSS_2(1)", "00:00:00.233", 1, 506, 274.522, 165.141, 0.182846, 50, 0.00365691, 55.4201, 320.366, 0.150543, 0.103775
"Med_NSS_2(1)", "00:00:00.233", 1, 507, 275.005, 165.001, 0.502522, 50, 0.0100504, 106.16, 320.707, 0.482666, -0.139862
"Med_NSS_2(1)", "00:00:00.234", 1, 508, 278.78, 164.54, 3.80292, 50, 0.0760585, 96.9711, 323.715, 3.77481, -0.461548
"Med_NSS_2(1)", "00:00:00.234", 1, 509, 279.284, 165.13, 0.776231, 50, 0.0155246, 40.4821, 324.45, 0.503937, 0.590408
"Med_NSS_2(1)", "00:00:00.234", 1, 510, 279.29, 165.134, 0.00713141, 50, 0.000142628, 58.3845, 324.457, 0.006073, 0.0037384
"Med_NSS_2(1)", "00:00:00.234", 1, 511, 280.998, 166.164, 1.99409, 50, 0.0398817, 58.9113, 326.451, 1.70767, 1.02968
"Med_NSS_2(1)", "00:00:00.234", 1, 512, 281.127, 166.037, 0.180733, 50, 0.00361467, 134.473, 326.497, 0.128967, -0.126617
"Med_NSS_2(1)", "00:00:00.234", 1, 513, 278.357, 165.789, 2.78039, 50, 0.0556077, -95.114, 323.989, -2.76932, -0.247833
"Med_NSS_2(1)", "00:00:00.235", 1, 514, 277.824, 165.831, 0.535012, 50, 0.0107002, -85.5738, 323.552, -0.533417, 0.0412903
"Med_NSS_2(1)", "00:00:00.235", 1, 515, 277.776, 165.786, 0.0649636, 50, 0.00129927, -132.678, 323.488, -0.04776, -0.0440369
"Med_NSS_2(1)", "00:00:00.235", 1, 516, 269.242, 157.302, 12.0336, 50, 0.240673, -134.832, 311.826, -8.53397, -8.48409
"Med_NSS_2(1)", "00:00:00.235", 1, 517, 268.252, 156.443, 1.31141, 50, 0.0262282, -130.961, 310.537, -0.990326, -0.85968
"Med_NSS_2(1)", "00:00:00.235", 1, 518, 261.012, 143.842, 14.532, 50, 0.29064, -150.122, 298.024, -7.23932, -12.6005
"Med_NSS_2(1)", "00:00:00.235", 1, 519, 261.289, 140.639, 3.21554, 50, 0.0643108, 175.07, 296.734, 0.276337, -3.20364
"Med_NSS_2(1)", "00:00:00.235", 1, 520, 261.56, 139.776, 0.903964, 50, 0.0180793, 162.525, 296.566, 0.271454, -0.862244
"Med_NSS_2(1)", "00:00:00.236", 1, 521, 263.3, 129.857, 10.0703, 50, 0.201405, 170.053, 293.581, 1.73956, -9.91888
"Med_NSS_2(1)", "00:00:00.236", 1, 522, 266.605, 122.822, 7.77337, 50, 0.155467, 154.838, 293.536, 3.30505, -7.03576
"Med_NSS_2(1)", "00:00:00.236", 1, 523, 270.322, 108.289, 15.0004, 50, 0.300007, 165.652, 291.206, 3.71735, -14.5325
"Med_NSS_2(1)", "00:00:00.236", 1, 524, 271.542, 105.935, 2.65164, 50, 0.0530327, 152.606, 291.475, 1.22003, -2.35429
"Med_NSS_2(1)", "00:00:00.236", 1, 525, 271.377, 106.946, 1.02423, 50, 0.0204846, -9.2745, 291.69, -0.16507, 1.01084
"Med_NSS_2(1)", "00:00:00.237", 1, 526, 272.377, 103.723, 3.37478, 50, 0.0674956, 162.76, 291.458, 1.00021, -3.22315
"Med_NSS_2(1)", "00:00:00.237", 1, 527, 271.448, 104.671, 1.32828, 50, 0.0265656, -44.4297, 290.929, -0.92984, 0.94854
"Med_NSS_2(1)", "00:00:00.237", 1, 528, 270.637, 105.4, 1.08997, 50, 0.0217993, -48.062, 290.436, -0.810791, 0.728455
"Med_NSS_2(1)", "00:00:00.237", 1, 529, 272.331, 103.158, 2.80957, 50, 0.0561914, 142.912, 291.214, 1.69427, -2.24123
"Med_NSS_2(1)", "00:00:00.237", 1, 530, 272.554, 101.533, 1.6404, 50, 0.032808, 172.186, 290.852, 0.223022, -1.62517
"Med_NSS_2(1)", "00:00:00.238", 1, 531, 272.407, 101.065, 0.491136, 50, 0.00982272, -162.599, 290.551, -0.146881, -0.468658
"Med_NSS_2(1)", "00:00:00.238", 1, 532, 268.272, 96.8717, 5.88877, 50, 0.117775, -135.399, 285.226, -4.13492, -4.19286
"Med_NSS_2(1)", "00:00:00.238", 1, 533, 264.724, 93.9915, 4.57027, 50, 0.0914053, -129.065, 280.915, -3.54849, -2.8802
"Med_NSS_2(1)", "00:00:00.238", 1, 534, 254.785, 85.5101, 13.0657, 50, 0.261315, -130.477, 268.752, -9.93874, -8.48145
"Med_NSS_2(1)", "00:00:00.238", 1, 535, 251.103, 82.6186, 4.68173, 50, 0.0936347, -128.142, 264.345, -3.6821, -2.8915
"Med_NSS_2(1)", "00:00:00.238", 1, 536, 244.12, 76.2004, 9.48447, 50, 0.189689, -132.587, 255.736, -6.98294, -6.41823
"Med_NSS_2(1)", "00:00:00.238", 1, 537, 243.636, 75.8748, 0.583398, 50, 0.011668, -123.914, 255.177, -0.484146, -0.325508
"Med_NSS_2(1)", "00:00:00.239", 1, 538, 244.546, 76.4914, 1.09936, 50, 0.0219872, 55.8848, 256.23, 0.910172, 0.616585
"Med_NSS_2(1)", "00:00:00.239", 1, 539, 241.292, 73.4002, 4.4884, 50, 0.089768, -133.529, 252.209, -3.25423, -3.09124
"Med_NSS_2(1)", "00:00:00.239", 1, 540, 241.186, 73.3076, 0.140599, 50, 0.00281197, -131.181, 252.081, -0.10582, -0.0925751
"Med_NSS_2(1)", "00:00:00.239", 1, 541, 241.187, 73.3072, 0.000872724, 50, 1.74545e-005, 121.05, 252.081, 0.000747681, -0.000450134
"Med_NSS_2(1)", "00:00:00.239", 1, 542, 237.895, 72.8917, 3.31799, 50, 0.0663598, -97.194, 248.811, -3.29187, -0.415504
"Med_NSS_2(1)", "00:00:00.240", 1, 543, 238.13, 73.2643, 0.440623, 50, 0.00881245, 32.2641, 249.146, 0.235214, 0.372589
"Med_NSS_2(1)", "00:00:00.240", 1, 544, 236.3, 74.3102, 2.10797, 50, 0.0421594, -60.2526, 247.709, -1.83018, 1.04593
"Med_NSS_2(1)", "00:00:00.240", 1, 545, 236.135, 74.2629, 0.171967, 50, 0.00343934, -105.953, 247.537, -0.165344, -0.0472641
"Med_NSS_2(1)", "00:00:00.240", 1, 546, 236.118, 74.1837, 0.0808186, 50, 0.00161637, -168.544, 247.498, -0.0160522, -0.0792084
"Med_NSS_2(1)", "00:00:00.240", 1, 547, 236.82, 75.5901, 1.57151, 50, 0.0314303, 26.5018, 248.591, 0.701248, 1.40638
"Med_NSS_2(1)", "00:00:00.240", 1, 548, 237.086, 76.2508, 0.712476, 50, 0.0142495, 21.965, 249.046, 0.266495, 0.660759
"Med_NSS_2(1)", "00:00:00.240", 1, 549, 239.923, 80.8645, 5.41609, 50, 0.108322, 31.5879, 253.184, 2.83698, 4.61363
"Med_NSS_2(1)", "00:00:00.241", 1, 550, 238.566, 79.4336, 1.97241, 50, 0.0394482, -136.505, 251.442, -1.35759, -1.43085
"Med_NSS_2(1)", "00:00:00.241", 1, 551, 238.147, 78.1882, 1.31378, 50, 0.0262756, -161.432, 250.654, -0.41835, -1.24539
"Med_NSS_2(1)", "00:00:00.241", 1, 552, 241.551, 84.7736, 7.41312, 50, 0.148262, 27.3346, 255.995, 3.40399, 6.58537
"Med_NSS_2(1)", "00:00:00.241", 1, 553, 242.951, 86.0373, 1.88594, 50, 0.0377187, 47.9285, 257.736, 1.39995, 1.26369
"Med_NSS_2(1)", "00:00:00.241", 1, 554, 242.95, 86.1147, 0.0774675, 50, 0.00154935, -1.08348, 257.76, -0.00146484, 0.0774536
"Med_NSS_2(1)", "00:00:00.242", 1, 555, 248.844, 95.7223, 11.2717, 50, 0.225434, 31.5304, 266.62, 5.89455, 9.60759
"Med_NSS_2(1)", "00:00:00.242", 1, 556, 253.036, 99.9502, 5.95372, 50, 0.119074, 44.7547, 272.061, 4.19185, 4.22791
"Med_NSS_2(1)", "00:00:00.242", 1, 557, 260.886, 112.927, 15.1663, 50, 0.303326, 31.1694, 284.278, 7.84962, 12.9769
"Med_NSS_2(1)", "00:00:00.242", 1, 558, 265.308, 117.139, 6.10686, 50, 0.122137, 46.3981, 290.017, 4.42227, 4.21156
"Med_NSS_2(1)", "00:00:00.242", 1, 559, 265.657, 117.834, 0.777978, 50, 0.0155596, 26.6689, 290.618, 0.349182, 0.695213
"Med_NSS_2(1)", "00:00:00.242", 1, 560, 270.074, 127.182, 10.3389, 50, 0.206778, 25.2923, 298.522, 4.41714, 9.34779
"Med_NSS_2(1)", "00:00:00.243", 1, 561, 271.864, 129.208, 2.70322, 50, 0.0540644, 41.4618, 301.006, 1.78986, 2.02579
"Med_NSS_2(1)", "00:00:00.243", 1, 562, 277.015, 139.589, 11.5888, 50, 0.231776, 26.3909, 310.197, 5.15112, 10.381
"Med_NSS_2(1)", "00:00:00.243", 1, 563, 279.938, 143.04, 4.52237, 50, 0.0904475, 40.2523, 314.365, 2.92215, 3.45151
"Med_NSS_2(1)", "00:00:00.243", 1, 564, 280.888, 143.899, 1.2813, 50, 0.025626, 47.9135, 315.603, 0.950897, 0.858795
"Med_NSS_2(1)", "00:00:00.243", 1, 565, 286.996, 152.104, 10.2287, 50, 0.204574, 36.6631, 324.811, 6.10764, 8.20505
"Med_NSS_2(1)", "00:00:00.243", 1, 566, 286.919, 152.292, 0.203091, 50, 0.00406183, -22.1675, 324.832, -0.0766296, 0.18808
"Med_NSS_2(1)", "00:00:00.244", 1, 567, 286.92, 152.288, 0.00401167, 50, 8.02334e-005, 165.911, 324.831, 0.000976563, -0.00389099
"Med_NSS_2(1)", "00:00:00.244", 1, 568, 279.001, 160.808, 11.6321, 50, 0.232642, -42.9069, 322.026, -7.91925, 8.52008
"Med_NSS_2(1)", "00:00:00.244", 1, 569, 278.68, 161.981, 1.21547, 50, 0.0243095, -15.2975, 322.336, -0.320679, 1.17241
"Med_NSS_2(1)", "00:00:00.244", 1, 570, 275.456, 164.481, 4.08018, 50, 0.0816035, -52.2091, 320.827, -3.22437, 2.50026
"Med_NSS_2(1)", "00:00:00.244", 1, 571, 275.065, 163.819, 0.768724, 50, 0.0153745, -149.401, 320.152, -0.391296, -0.661682
"Med_NSS_2(1)", "00:00:00.245", 1, 572, 275.098, 163.823, 0.0328977, 50, 0.000657954, 83.9563, 320.182, 0.0327148, 0.00346375
"Med_NSS_2(1)", "00:00:00.245", 1, 573, 272.047, 164.551, 3.13667, 50, 0.0627335, -76.5752, 317.941, -3.05096, 0.728241
"Med_NSS_2(1)", "00:00:00.245", 1, 574, 272.026, 164.763, 0.213009, 50, 0.00426019, -5.64852, 318.033, -0.0209656, 0.211975
"Med_NSS_2(1)", "00:00:00.245", 1, 575, 270.615, 164.847, 1.41301, 50, 0.0282602, -86.5982, 316.871, -1.41052, 0.083847
"Med_NSS_2(1)", "00:00:00.245", 1, 576, 271.068, 164.628, 0.502542, 50, 0.0100508, 115.775, 317.144, 0.452545, -0.218521
"Med_NSS_2(1)", "00:00:00.245", 1, 577, 271.049, 164.558, 0.0722006, 50, 0.00144401, -164.883, 317.091, -0.0188293, -0.0697021
"Med_NSS_2(1)", "00:00:00.245", 1, 578, 267.318, 164.888, 3.74564, 50, 0.0749127, -84.9524, 314.081, -3.73111, 0.329559
"Med_NSS_2(1)", "00:00:00.245", 1, 579, 266.209, 165.31, 1.18587, 50, 0.0237173, -69.1715, 313.36, -1.10837, 0.421661
"Med_NSS_2(1)", "00:00:00.246", 1, 580, 259.703, 165.49, 6.5089, 50, 0.130178, -88.4152, 307.949, -6.50641, 0.180023
"Med_NSS_2(1)", "00:00:00.246", 1, 581, 256.448, 166.002, 3.29457, 50, 0.0658915, -81.0461, 305.488, -3.25443, 0.512772
"Med_NSS_2(1)", "00:00:00.246", 1, 582, 255.659, 166.188, 0.811268, 50, 0.0162254, -76.8164, 304.926, -0.789886, 0.185028
