Image Name	Image Plane	Image Date and Time	Elapsed Time	Stage Label	Wavelength	Object #	Frame #	X	Y	Distance	Time Interval	Velocity	Absolute Angle	Distance To Origin	Delta X	Delta Y
Subtract	1442	56:07.7	01:05.4	No Label	0	1	1442	342.672	79.5607	2.67159	50	0.0534318	-103.555	351.787	-2.59717	-0.626175
Subtract	1443	56:07.7	01:05.4	No Label	0	1	1443	335.395	75.1512	8.50841	50	0.1701682	-121.215	343.711	-7.27664	-4.40948
Subtract	1444	56:07.7	01:05.5	No Label	0	1	1444	328.655	73.6786	6.89956	50	0.1379912	-102.324	336.812	-6.74057	-1.47263
Subtract	1445	56:07.8	01:05.5	No Label	0	1	1445	318.068	69.0991	11.5344	50	0.230688	-113.393	325.487	-10.5864	-4.57949
Subtract	1446	56:07.8	01:05.6	No Label	0	1	1446	308.745	66.7602	9.61223	50	0.1922446	-104.083	315.88	-9.32333	-2.33887
Subtract	1447	56:07.9	01:05.6	No Label	0	1	1447	301.982	65.4877	6.88123	50	0.1376246	-100.657	309.001	-6.76254	-1.27254
Subtract	1448	56:07.9	01:05.7	No Label	0	1	1448	292.751	61.7743	9.94996	50	0.1989992	-111.914	299.198	-9.23105	-3.7134
Subtract	1449	56:08.0	01:05.7	No Label	0	1	1449	287.041	61.0338	5.75844	50	0.1151688	-97.3882	293.458	-5.71063	-0.740475
Subtract	1450	56:08.0	01:05.8	No Label	0	1	1450	278.878	57.2586	8.99374	50	0.1798748	-114.82	284.695	-8.16302	-3.77523
Subtract	1451	56:08.1	01:05.8	No Label	0	1	1451	273.547	55.8195	5.52171	50	0.1104342	-105.106	279.184	-5.3309	-1.43901
Subtract	1452	56:08.1	01:05.9	No Label	0	1	1452	269.412	54.9855	4.21813	50	0.0843626	-101.404	274.966	-4.13486	-0.834019
Subtract	1453	56:08.2	01:05.9	No Label	0	1	1453	261.548	47.9828	10.5297	50	0.210594	-131.686	265.913	-7.86353	-7.00277
Subtract	1454	56:08.2	01:06.0	No Label	0	1	1454	255.262	45.3742	6.80584	50	0.1361168	-112.537	259.264	-6.28609	-2.60855
Subtract	1455	56:08.3	01:06.0	No Label	0	1	1455	251.055	43.6383	4.55078	50	0.0910156	-112.423	254.82	-4.20671	-1.73586
Subtract	1456	56:08.3	01:06.1	No Label	0	1	1456	244.462	38.6825	8.248	50	0.16496	-126.931	247.504	-6.59309	-4.95586
Subtract	1457	56:08.4	01:06.1	No Label	0	1	1457	240.457	38.4454	4.01223	50	0.0802446	-93.3877	243.511	-4.00522	-0.237087
Subtract	1458	56:08.4	01:06.2	No Label	0	1	1458	233.474	35.804	7.46571	50	0.1493142	-110.72	236.204	-6.98283	-2.64137
Subtract	1459	56:08.5	01:06.2	No Label	0	1	1459	229.257	35.8824	4.21832	50	0.0843664	-88.9356	232.048	-4.21759	0.0783691
Subtract	1460	56:08.5	01:06.3	No Label	0	1	1460	227.748	35.9602	1.51114	50	0.0302228	-87.0495	230.569	-1.50914	0.0777855
Subtract	1461	56:08.6	01:06.3	No Label	0	1	1461	222.481	35.7929	5.26901	50	0.1053802	-91.8192	225.342	-5.26636	-0.167259
Subtract	1462	56:08.6	01:06.4	No Label	0	1	1462	218.825	35.2674	3.69422	50	0.0738844	-98.1791	221.648	-3.65665	-0.525566
Subtract	1463	56:08.7	01:06.5	No Label	0	1	1463	213.02	34.3733	5.8735	50	0.11747	-98.7556	215.775	-5.80505	-0.894051
Subtract	1464	56:08.8	01:06.5	No Label	0	1	1464	208.406	33.2362	4.75195	50	0.095039	-103.845	211.039	-4.61389	-1.13711
Subtract	1465	56:08.8	01:06.6	No Label	0	1	1465	205.433	32.6637	3.02769	50	0.0605538	-100.9	208.013	-2.97307	-0.572495
Subtract	1466	56:08.9	01:06.6	No Label	0	1	1466	198.891	28.6989	7.64908	50	0.1529816	-121.221	200.951	-6.54132	-3.96478
Subtract	1467	56:09.0	01:06.7	No Label	0	1	1467	192.822	26.6353	6.41006	50	0.1282012	-108.78	194.653	-6.06879	-2.06366
Subtract	1468	56:09.0	01:06.8	No Label	0	1	1468	188.541	25.2417	4.50276	50	0.0900552	-108.029	190.223	-4.28168	-1.39358
Subtract	1469	56:09.1	01:06.8	No Label	0	1	1469	182.072	20.5815	7.97301	50	0.1594602	-125.768	183.231	-6.46924	-4.66023
Subtract	1470	56:09.1	01:06.9	No Label	0	1	1470	177.929	19.6396	4.24863	50	0.0849726	-102.808	179.009	-4.14293	-0.941814
Subtract	1471	56:09.2	01:06.9	No Label	0	1	1471	172.298	17.4357	6.04656	50	0.1209312	-111.377	173.178	-5.63058	-2.20396
Subtract	1472	56:09.2	01:07.0	No Label	0	1	1472	169.568	16.7571	2.81294	50	0.0562588	-103.96	170.394	-2.72986	-0.678606
Subtract	1473	56:09.3	01:07.0	No Label	0	1	1473	169.017	16.8803	0.564418	50	0.01128836	-77.3867	169.858	-0.550797	0.123253
Subtract	1474	56:09.3	01:07.1	No Label	0	1	1474	165.379	17.2289	3.65539	50	0.0731078	-84.5277	166.274	-3.63873	0.348598
Subtract	1475	56:09.4	01:07.1	No Label	0	1	1475	163.93	17.009	1.46537	50	0.0293074	-98.6313	164.81	-1.44878	-0.219913
Subtract	1476	56:09.4	01:07.2	No Label	0	1	1476	160.414	18.0259	3.66034	50	0.0732068	-73.8712	161.423	-3.51627	1.01684
Subtract	1477	56:09.5	01:07.2	No Label	0	1	1477	158.883	17.8542	1.5406	50	0.030812	-96.3989	159.883	-1.53101	-0.171698
Subtract	1478	56:09.5	01:07.2	No Label	0	1	1478	158.407	17.8358	0.476307	50	0.00952614	-92.2108	159.408	-0.475952	-0.0183735
Subtract	1479	56:09.5	01:07.3	No Label	0	1	1479	154.271	19.0031	4.29719	50	0.0859438	-74.2379	155.437	-4.1356	1.16731
Subtract	1480	56:09.6	01:07.3	No Label	0	1	1480	153.264	18.7962	1.0285	50	0.02057	-101.605	154.412	-1.00748	-0.206892
Subtract	1481	56:09.6	01:07.4	No Label	0	1	1481	153.454	18.6102	0.266416	50	0.00532832	134.29	154.579	0.190704	-0.186035
Subtract	1482	56:09.7	01:07.4	No Label	0	1	1482	151.61	21.6802	3.58138	50	0.0716276	-30.9954	153.152	-1.8443	3.06999
Subtract	1483	56:09.7	01:07.5	No Label	0	1	1483	152.093	21.7306	0.485659	50	0.00971318	84.0382	153.638	0.483032	0.0504436
Subtract	1484	56:09.8	01:07.5	No Label	0	1	1484	153.936	25.409	4.11429	50	0.0822858	26.6114	156.019	1.84294	3.67845
Subtract	1485	56:09.8	01:07.6	No Label	0	1	1485	153.912	24.7141	0.695364	50	0.01390728	-177.992	155.883	-0.0243683	-0.694937
Subtract	1486	56:09.9	01:07.6	No Label	0	1	1486	153.912	24.7141	0	50	0	0	155.883	0	0
Subtract	1487	56:09.9	01:07.6	No Label	0	1	1487	156.751	27.7819	4.17986	50	0.0835972	42.7822	159.194	2.83902	3.06777
Subtract	1488	56:10.0	01:07.7	No Label	0	1	1488	156.621	27.5747	0.244228	50	0.00488456	-148.012	159.03	-0.129379	-0.207144
Subtract	1489	56:10.0	01:07.8	No Label	0	1	1489	160.968	30.2537	5.10606	50	0.1021212	58.3547	163.786	4.34685	2.67894
Subtract	1490	56:10.1	01:07.8	No Label	0	1	1490	160.807	29.7135	0.56353	50	0.0112706	-163.437	163.53	-0.160645	-0.540148
Subtract	1491	56:10.1	01:07.8	No Label	0	1	1491	160.354	29.4543	0.522304	50	0.01044608	-119.761	163.037	-0.453415	-0.259262
Subtract	1492	56:10.2	01:07.9	No Label	0	1	1492	165.468	35.7488	8.11033	50	0.1622066	39.0941	169.286	5.11433	6.29452
Subtract	1493	56:10.2	01:07.9	No Label	0	1	1493	168.061	37.9945	3.43022	50	0.0686044	49.1047	172.303	2.59293	2.24569
Subtract	1494	56:10.2	01:08.0	No Label	0	1	1494	169.072	38.8203	1.30499	50	0.0260998	50.7404	173.471	1.01044	0.825844
Subtract	1495	56:10.3	01:08.0	No Label	0	1	1495	174.674	45.7803	8.93433	50	0.1786866	38.8295	180.573	5.60187	6.95998
Subtract	1496	56:10.3	01:08.1	No Label	0	1	1496	179.437	48.1492	5.31966	50	0.1063932	63.5574	185.784	4.76312	2.36885
Subtract	1497	56:10.4	01:08.1	No Label	0	1	1497	189.225	55.7145	12.3711	50	0.247422	52.2992	197.257	9.78816	7.56537
Subtract	1498	56:10.4	01:08.2	No Label	0	1	1498	197.063	58.6602	8.37373	50	0.1674746	69.4041	205.609	7.83852	2.94567
Subtract	1499	56:10.5	01:08.2	No Label	0	1	1499	201.814	60.7438	5.18704	50	0.1037408	66.3159	210.757	4.75015	2.0836
Subtract	1500	56:10.5	01:08.3	No Label	0	1	1500	209.561	65.9422	9.3298	50	0.186596	56.1391	219.691	7.74739	5.19837
Subtract	1501	56:10.6	01:08.3	No Label	0	1	1501	213.035	67.0587	3.64902	50	0.0729804	72.1828	223.34	3.474	1.11653
Subtract	1502	56:10.6	01:08.4	No Label	0	1	1502	220.497	71.7165	8.79672	50	0.1759344	58.0289	231.867	7.46239	4.65779
Subtract	1503	56:10.7	01:08.4	No Label	0	1	1503	224.967	73.2451	4.7243	50	0.094486	71.1218	236.591	4.47017	1.52859
Subtract	1504	56:10.8	01:08.5	No Label	0	1	1504	226.697	73.3345	1.73206	50	0.0346412	87.0396	238.264	1.72975	0.0894547
Subtract	1505	56:10.8	01:08.5	No Label	0	1	1505	234.144	77.5346	8.54942	50	0.1709884	60.5758	246.647	7.44659	4.2001
Subtract	1506	56:10.9	01:08.6	No Label	0	1	1506	241.066	80.0113	7.35143	50	0.1470286	70.3124	253.997	6.92169	2.47665
Subtract	1507	56:10.9	01:08.6	No Label	0	1	1507	244.903	80.9543	3.95173	50	0.0790346	76.1944	257.936	3.83757	0.943001
Subtract	1508	56:11.0	01:08.7	No Label	0	1	1508	251.983	87.6937	9.77474	50	0.1954948	46.4116	266.806	7.07996	6.73942
Subtract	1509	56:11.0	01:08.7	No Label	0	1	1509	254.277	87.8278	2.29738	50	0.0459476	86.653	269.017	2.29346	0.134132
Subtract	1510	56:11.1	01:08.8	No Label	0	1	1510	259.685	91.4645	6.51736	50	0.1303472	56.0825	275.322	5.40837	3.63668
Subtract	1511	56:11.1	01:08.8	No Label	0	1	1511	262.571	91.2331	2.89546	50	0.0579092	94.5841	277.97	2.8862	-0.231407
Subtract	1512	56:11.1	01:08.9	No Label	0	1	1512	263.55	91.3649	0.987839	50	0.01975678	82.3314	278.938	0.979004	0.131821
Subtract	1513	56:11.2	01:08.9	No Label	0	1	1513	270.821	94.1361	7.78146	50	0.1556292	69.1378	286.716	7.2713	2.77116
Subtract	1514	56:11.2	01:09.0	No Label	0	1	1514	273.92	94.1951	3.09916	50	0.0619832	88.9089	289.663	3.0986	0.059021
Subtract	1515	56:11.3	01:09.0	No Label	0	1	1515	279.906	96.5557	6.43465	50	0.128693	68.4786	296.092	5.98602	2.36055
Subtract	1516	56:11.3	01:09.1	No Label	0	1	1516	280.096	96.504	0.196898	50	0.00393796	105.208	296.255	0.190002	-0.051651
Subtract	1517	56:11.4	01:09.1	No Label	0	1	1517	279.631	96.4598	0.467398	50	0.00934796	-95.4289	295.8	-0.465302	-0.04422
Subtract	1518	56:11.4	01:09.1	No Label	0	1	1518	279.739	97.5709	1.11634	50	0.0223268	5.56285	296.267	0.108215	1.11108
Subtract	1519	56:11.5	01:09.2	No Label	0	1	1519	279.891	97.7739	0.25354	50	0.0050708	36.7941	296.477	0.151855	0.203033
Subtract	1520	56:11.5	01:09.2	No Label	0	1	1520	279.891	97.7739	0	50	0	0	296.477	0	0
Subtract	1521	56:11.5	01:09.3	No Label	0	1	1521	277.954	101.206	3.94052	50	0.0788104	-29.4408	295.806	-1.93686	3.43166
Subtract	1522	56:11.6	01:09.3	No Label	0	1	1522	278.171	100.629	0.615746	50	0.01231492	159.324	295.813	0.217407	-0.576088
Subtract	1523	56:11.6	01:09.4	No Label	0	1	1523	274.407	104.53	5.42064	50	0.1084128	-43.9777	293.643	-3.76398	3.90075
Subtract	1524	56:11.7	01:09.4	No Label	0	1	1524	274.423	104.818	0.288446	50	0.00576892	3.17807	293.76	0.0159912	0.288002
Subtract	1525	56:11.7	01:09.5	No Label	0	1	1525	274.588	104.779	0.169092	50	0.00338184	103.532	293.9	0.164398	-0.039566
Subtract	1526	56:11.8	01:09.5	No Label	0	1	1526	268.565	108.232	6.94272	50	0.1388544	-60.1683	289.554	-6.02274	3.45369
Subtract	1527	56:11.8	01:09.6	No Label	0	1	1527	266.529	109.093	2.21049	50	0.0442098	-67.0948	287.991	-2.03619	0.860344
Subtract	1528	56:11.9	01:09.6	No Label	0	1	1528	258.349	116.052	10.7393	50	0.214786	-49.6085	283.218	-8.17941	6.95914
Subtract	1529	56:11.9	01:09.7	No Label	0	1	1529	254.617	117.967	4.19495	50	0.083899	-62.8308	280.618	-3.73209	1.9155
Subtract	1530	56:12.0	01:09.7	No Label	0	1	1530	254.045	118.313	0.668668	50	0.01337336	-58.8541	280.244	-0.572281	0.345848
Subtract	1531	56:12.0	01:09.7	No Label	0	1	1531	246.129	126.178	11.1593	50	0.223186	-45.1854	276.587	-7.91632	7.86527
Subtract	1532	56:12.1	01:09.8	No Label	0	1	1532	242.134	128.555	4.64773	50	0.0929546	-59.2539	274.145	-3.99445	2.37608
Subtract	1533	56:12.1	01:09.9	No Label	0	1	1533	240.719	129.77	1.86524	50	0.0373048	-49.3529	273.47	-1.41522	1.21501
Subtract	1534	56:12.2	01:09.9	No Label	0	1	1534	232.412	138.878	12.3277	50	0.246554	-42.3673	270.744	-8.30737	9.10818
Subtract	1535	56:12.2	01:09.9	No Label	0	1	1535	227.927	141.979	5.45241	50	0.1090482	-55.3395	268.53	-4.4848	3.10086
Subtract	1536	56:12.2	01:10.0	No Label	0	1	1536	217.397	152.322	14.7603	50	0.295206	-45.5137	265.449	-10.5303	10.3431
Subtract	1537	56:12.3	01:10.0	No Label	0	1	1537	212.42	155.308	5.80368	50	0.1160736	-59.0359	263.14	-4.97659	2.98601
Subtract	1538	56:12.3	01:10.1	No Label	0	1	1538	210.279	155.861	2.21128	50	0.0442256	-75.502	261.744	-2.14087	0.553589
Subtract	1539	56:12.4	01:10.1	No Label	0	1	1539	202.089	163.666	11.3134	50	0.226268	-46.3832	260.05	-8.19058	7.80438
Subtract	1540	56:12.4	01:10.2	No Label	0	1	1540	199.609	164.779	2.71758	50	0.0543516	-65.8268	258.836	-2.47928	1.11284
Subtract	1541	56:12.5	01:10.2	No Label	0	1	1541	192.312	171.996	10.2634	50	0.205268	-45.3146	258.005	-7.29703	7.21735
Subtract	1542	56:12.6	01:10.3	No Label	0	1	1542	189.855	172.561	2.52089	50	0.0504178	-77.0545	256.558	-2.45682	0.564743
Subtract	1543	56:12.6	01:10.4	No Label	0	1	1543	189.164	173.205	0.945526	50	0.01891052	-47.0135	256.482	-0.691666	0.644684
Subtract	1544	56:12.7	01:10.4	No Label	0	1	1544	182.194	179.95	9.69892	50	0.1939784	-45.9411	256.079	-6.96988	6.74461
Subtract	1545	56:12.7	01:10.5	No Label	0	1	1545	179.662	180.923	2.71275	50	0.054255	-68.9813	254.973	-2.53226	0.972992
Subtract	1546	56:12.8	01:10.5	No Label	0	1	1546	179.446	181.125	0.295352	50	0.00590704	-46.8821	254.965	-0.215591	0.201874
Subtract	1547	56:12.8	01:10.6	No Label	0	1	1547	173.002	187.901	9.35087	50	0.1870174	-43.5587	255.415	-6.44365	6.77629
Subtract	1548	56:12.9	01:10.6	No Label	0	1	1548	171.244	188.725	1.94151	50	0.0388302	-64.8845	254.837	-1.75795	0.824066
Subtract	1549	56:13.0	01:10.7	No Label	0	1	1549	166.599	196.985	9.47621	50	0.1895242	-29.3554	257.989	-4.64548	8.25943
Subtract	1550	56:13.0	01:10.8	No Label	0	1	1550	166.644	198.743	1.7585	50	0.03517	1.45834	259.362	0.044754	1.75793
Subtract	1551	56:13.1	01:10.8	No Label	0	1	1551	166.862	199.18	0.489195	50	0.0097839	26.47	259.838	0.218048	0.437912
Subtract	1552	56:13.1	01:10.9	No Label	0	1	1552	168.933	205.661	6.80339	50	0.1360678	17.7267	266.148	2.07147	6.48036
Subtract	1553	56:13.2	01:10.9	No Label	0	1	1553	168.997	206.007	0.352348	50	0.00704696	10.4291	266.456	0.0637817	0.346527
Subtract	1554	56:13.2	01:10.9	No Label	0	1	1554	173.23	209.039	5.20693	50	0.1041386	54.3869	271.489	4.23306	3.03204
Subtract	1555	56:13.3	01:11.0	No Label	0	1	1555	173.317	208.843	0.214137	50	0.00428274	156.188	271.393	0.0864563	-0.195908
Subtract	1556	56:13.3	01:11.0	No Label	0	1	1556	172.116	208.865	1.20087	50	0.0240174	-88.9611	270.645	-1.20067	0.0217743
Subtract	1557	56:13.3	01:11.1	No Label	0	1	1557	176.822	210.614	5.02041	50	0.1004082	69.6165	274.999	4.70604	1.74863
Subtract	1558	56:13.4	01:11.1	No Label	0	1	1558	180.649	210.48	3.82926	50	0.0765852	92.0044	277.373	3.82692	-0.133926
Subtract	1559	56:13.4	01:11.2	No Label	0	1	1559	182.283	209.767	1.78333	50	0.0356666	113.579	277.901	1.63443	-0.713364
Subtract	1560	56:13.5	01:11.2	No Label	0	1	1560	189.237	209.745	6.95416	50	0.1390832	90.1755	282.496	6.95413	-0.021286
Subtract	1561	56:13.5	01:11.3	No Label	0	1	1561	193.744	210.356	4.54773	50	0.0909546	82.2879	285.983	4.50659	0.610291
Subtract	1562	56:13.6	01:11.3	No Label	0	1	1562	205.217	213.766	11.9696	50	0.239392	73.4471	296.328	11.4735	3.41014
Subtract	1563	56:13.7	01:11.4	No Label	0	1	1563	215.853	215.452	10.7682	50	0.215364	80.9918	304.979	10.6354	1.68605
Subtract	1564	56:13.7	01:11.4	No Label	0	1	1564	222.375	215.988	6.54458	50	0.1308916	85.3045	310.002	6.52261	0.535751
Subtract	1565	56:13.8	01:11.5	No Label	0	1	1565	235.014	220.452	13.4037	50	0.268074	70.5466	322.227	12.6385	4.46399
Subtract	1566	56:13.8	01:11.5	No Label	0	1	1566	243.564	218.278	8.82194	50	0.1764388	104.264	327.061	8.54997	-2.1736
Subtract	1567	56:13.9	01:11.6	No Label	0	1	1567	247.439	216.807	4.14528	50	0.0829056	110.791	328.985	3.87535	-1.47139
Subtract	1568	56:13.9	01:11.6	No Label	0	1	1568	256.609	213.022	9.9201	50	0.198402	112.424	333.507	9.17003	-3.78403
Subtract	1569	56:14.0	01:11.7	No Label	0	1	1569	264.282	207.52	9.44237	50	0.1888474	125.647	336.02	7.6731	-5.5029
Subtract	1570	56:14.0	01:11.7	No Label	0	1	1570	275.443	197.482	15.0104	50	0.300208	131.969	338.921	11.1603	-10.0379
Subtract	1571	56:14.1	01:11.8	No Label	0	1	1571	282.569	190.445	10.0148	50	0.200296	134.638	340.756	7.1261	-7.03662
Subtract	1572	56:14.1	01:11.8	No Label	0	1	1572	284.966	188.421	3.13723	50	0.0627446	130.171	341.626	2.39725	-2.02371
Subtract	1573	56:14.1	01:11.9	No Label	0	1	1573	291.973	180.463	10.604	50	0.21208	138.637	343.242	7.00742	-7.95871
Subtract	1574	56:14.2	01:11.9	No Label	0	1	1574	299.089	176.767	8.0178	50	0.160356	117.451	347.42	7.11505	-3.69609
Subtract	1575	56:14.2	01:12.0	No Label	0	1	1575	311.703	172.546	13.3017	50	0.266034	108.499	356.274	12.6144	-4.2205
Subtract	1576	56:14.3	01:12.0	No Label	0	1	1576	320.73	170.191	9.3291	50	0.186582	104.625	363.087	9.02682	-2.35551
Subtract	1577	56:14.3	01:12.1	No Label	0	1	1577	325.339	168.797	4.81498	50	0.0962996	106.818	366.521	4.60904	-1.39311
Subtract	1578	56:14.4	01:12.1	No Label	0	1	1578	333.952	170.123	8.71445	50	0.174289	81.2533	374.787	8.6131	1.32518
Subtract	1579	56:14.4	01:12.2	No Label	0	1	1579	336.518	169.432	2.65756	50	0.0531512	105.055	376.765	2.56635	-0.690292
Subtract	1580	56:14.5	01:12.2	No Label	0	1	1580	336.156	169.332	0.375886	50	0.00751772	-105.536	376.396	-0.362152	-0.100677
Subtract	1581	56:14.5	01:12.3	No Label	0	1	1581	340.99	171.493	5.29471	50	0.1058942	65.9104	381.685	4.83359	2.16112
Subtract	1582	56:14.6	01:12.3	No Label	0	1	1582	341.646	171.779	0.716347	50	0.01432694	66.4427	382.401	0.656647	0.286301
Subtract	1583	56:14.6	01:12.4	No Label	0	1	1583	348.049	180.654	10.9434	50	0.218868	35.8069	392.14	6.4025	8.87505
Subtract	1584	56:14.7	01:12.4	No Label	0	1	1584	348.127	184.714	4.06059	50	0.0812118	1.10114	394.096	0.0780334	4.05984
Subtract	1585	56:14.7	01:12.4	No Label	0	1	1585	347.891	186.228	1.53197	50	0.0306394	-8.84874	394.6	-0.235657	1.51373
Subtract	1586	56:14.8	01:12.5	No Label	0	1	1586	343.125	193.037	8.31218	50	0.1662436	-34.9897	393.698	-4.76645	6.8098
Subtract	1587	56:14.8	01:12.5	No Label	0	1	1587	343.048	193.404	0.374376	50	0.00748752	-11.8637	393.811	-0.0769653	0.366379
Subtract	1588	56:14.8	01:12.6	No Label	0	1	1588	338.524	196.094	5.26331	50	0.1052662	-59.259	391.218	-4.52374	2.69038
Subtract	1589	56:14.9	01:12.6	No Label	0	1	1589	339.193	196.014	0.673994	50	0.01347988	96.8014	391.757	0.66925	-0.0798187
Subtract	1590	56:15.0	01:12.7	No Label	0	1	1590	339.193	196.014	0	50	0	0	391.757	0	0
Subtract	1591	56:15.0	01:12.7	No Label	0	1	1591	337.278	199.852	4.28919	50	0.0857838	-26.5259	392.042	-1.91556	3.83768
Subtract	1592	56:15.0	01:12.8	No Label	0	1	1592	337.444	200.439	0.610107	50	0.01220214	15.8226	392.485	0.166351	0.58699
Subtract	1593	56:15.1	01:12.8	No Label	0	1	1593	337.444	200.439	0	50	0	0	392.485	0	0
Subtract	1594	56:15.1	01:12.9	No Label	0	1	1594	340.572	207.23	7.47671	50	0.1495342	24.7278	398.665	3.12756	6.79114
Subtract	1595	56:15.2	01:12.9	No Label	0	1	1595	344.931	209.452	4.89327	50	0.0978654	62.9912	403.544	4.35959	2.22217
Subtract	1596	56:15.2	01:13.0	No Label	0	1	1596	353.958	217.099	11.83	50	0.2366	49.7307	415.233	9.02646	7.64668
Subtract	1597	56:15.3	01:13.0	No Label	0	1	1597	359.151	217.598	5.21744	50	0.1043488	84.5175	419.927	5.19357	0.498489
Subtract	1598	56:15.3	01:13.1	No Label	0	1	1598	360.37	217.796	1.23442	50	0.0246884	80.7636	421.072	1.21841	0.198135
Subtract	1599	56:15.4	01:13.1	No Label	0	1	1599	364.686	218.781	4.42773	50	0.0885546	77.146	425.278	4.31677	0.985031
Subtract	1600	56:15.4	01:13.2	No Label	0	1	1600	365.668	218.503	1.02008	50	0.0204016	105.789	425.977	0.981598	-0.277557
Subtract	1601	56:15.5	01:13.2	No Label	0	1	1601	369.861	216.911	4.48452	50	0.0896904	110.792	428.774	4.19247	-1.59187
Subtract	1602	56:15.5	01:13.3	No Label	0	1	1602	372.3	216.038	2.59126	50	0.0518252	109.703	430.441	2.43954	-0.873642
Subtract	1603	56:15.6	01:13.3	No Label	0	1	1603	373.244	215.406	1.13557	50	0.0227114	123.815	430.941	0.943481	-0.631958
Subtract	1604	56:15.7	01:13.4	No Label	0	1	1604	378.967	212.001	6.65955	50	0.133191	120.744	434.236	5.72363	-3.40436
Subtract	1605	56:15.7	01:13.5	No Label	0	1	1605	383.634	210.396	4.93532	50	0.0987064	108.986	437.54	4.66684	-1.60562
Subtract	1606	56:15.8	01:13.5	No Label	0	1	1606	385.868	209.393	2.44921	50	0.0489842	114.18	439.021	2.23431	-1.00322
Subtract	1607	56:15.8	01:13.5	No Label	0	1	1607	391.602	207.476	6.04515	50	0.120903	108.488	443.168	5.73315	-1.91698
Subtract	1608	56:15.8	01:13.6	No Label	0	1	1608	393.254	206.608	1.86614	50	0.0373228	117.717	444.224	1.65201	-0.86795
Subtract	1609	56:15.9	01:13.6	No Label	0	1	1609	397.362	204.652	4.5501	50	0.091002	115.454	446.966	4.10843	-1.95557
Subtract	1610	56:15.9	01:13.7	No Label	0	1	1610	397.421	204.899	0.253931	50	0.00507862	13.4826	447.132	0.0592041	0.246933
Subtract	1611	56:16.0	01:13.7	No Label	0	1	1611	396.534	205.383	1.01016	50	0.0202032	-61.3708	446.567	-0.886658	0.484009
Subtract	1612	56:16.0	01:13.8	No Label	0	1	1612	400.72	203.363	4.64787	50	0.0929574	115.763	449.37	4.18588	-2.02017
Subtract	1613	56:16.1	01:13.8	No Label	0	1	1613	403.237	201.91	2.90591	50	0.0581182	119.994	450.963	2.51675	-1.45268
Subtract	1614	56:16.1	01:13.9	No Label	0	1	1614	410.321	200.342	7.25583	50	0.1451166	102.481	456.619	7.08435	-1.56815
Subtract	1615	56:16.2	01:13.9	No Label	0	1	1615	412.793	198.813	2.9065	50	0.05813	121.739	458.176	2.47183	-1.52898
Subtract	1616	56:16.2	01:13.9	No Label	0	1	1616	412.809	199.325	0.511847	50	0.01023694	1.79375	458.412	0.0160217	0.511597
Subtract	1617	56:16.3	01:14.0	No Label	0	1	1617	417.099	199.205	4.29166	50	0.0858332	91.5915	462.228	4.29001	-0.119186
Subtract	1618	56:16.3	01:14.0	No Label	0	1	1618	417.172	199.161	0.0851947	50	0.001703894	121.076	462.275	0.0729675	-0.0439758
Subtract	1619	56:16.3	01:14.1	No Label	0	1	1619	417.05	199.184	0.123921	50	0.00247842	-79.4498	462.175	-0.121826	0.0226898
Subtract	1620	56:16.4	01:14.1	No Label	0	1	1620	421.663	204.136	6.76712	50	0.1353424	42.9641	468.477	4.61206	4.95206
Subtract	1621	56:16.4	01:14.2	No Label	0	1	1621	421.74	204.822	0.689942	50	0.01379884	6.42528	468.846	0.0772095	0.685608
Subtract	1622	56:16.5	01:14.2	No Label	0	1	1622	422.069	212.015	7.20047	50	0.1440094	2.62379	472.327	0.32962	7.19292
Subtract	1623	56:16.5	01:14.3	No Label	0	1	1623	422.174	212.537	0.533104	50	0.01066208	11.3103	472.655	0.104553	0.522751
Subtract	1624	56:16.6	01:14.3	No Label	0	1	1624	422.107	213.091	0.557269	50	0.01114538	-6.94814	472.844	-0.0674133	0.553177
Subtract	1625	56:16.6	01:14.3	No Label	0	1	1625	417.651	217.33	6.14976	50	0.1229952	-46.4245	470.813	-4.45529	4.23909
Subtract	1626	56:16.6	01:14.4	No Label	0	1	1626	417.919	217.014	0.414083	50	0.00828166	139.717	470.905	0.267731	-0.315887
Subtract	1627	56:16.7	01:14.4	No Label	0	1	1627	413.641	222.192	6.71719	50	0.1343438	-39.5603	469.54	-4.27811	5.17865
Subtract	1628	56:16.7	01:14.5	No Label	0	1	1628	413.352	222.163	0.29028	50	0.0058056	-95.7532	469.272	-0.288818	-0.0290985
Subtract	1629	56:16.8	01:14.5	No Label	0	1	1629	414.088	221.791	0.825249	50	0.01650498	116.843	469.745	0.736328	-0.372635
Subtract	1630	56:16.8	01:14.6	No Label	0	1	1630	410.281	224.261	4.53816	50	0.0907632	-57.025	467.572	-3.8071	2.47
Subtract	1631	56:16.9	01:14.6	No Label	0	1	1631	409.053	223.925	1.27289	50	0.0254578	-105.293	466.334	-1.22781	-0.335739
Subtract	1632	56:16.9	01:14.7	No Label	0	1	1632	409.393	224.061	0.36561	50	0.0073122	68.2444	466.697	0.339569	0.135513
Subtract	1633	56:17.0	01:14.7	No Label	0	1	1633	403.375	224.343	6.02486	50	0.1204972	-87.316	461.563	-6.01825	0.282135
Subtract	1634	56:17.0	01:14.7	No Label	0	1	1634	399.54	223.647	3.89736	50	0.0779472	-100.284	457.876	-3.83475	-0.69577
